,msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,artist_name,composer,lyricist,language,genre_id,city,bd,gender,registered_via,registration_init_time,expiration_date
23364,988,1914,6,0,0,1,264881,775,2424,2387,3.0,['465'],1,16,1,4,20161003,20170609
23365,988,1597,3,7,3,1,220055,775,2424,2387,3.0,['465'],1,16,1,4,20161003,20170609
23366,988,15,0,10,5,0,219324,64,1283,1184,31.0,"['444', '1259']",1,16,1,4,20161003,20170609
23367,988,1276,0,2,5,1,238341,899,1784,2187,3.0,['458'],1,16,1,4,20161003,20170609
23368,988,3347,0,2,5,1,249984,767,1872,2230,3.0,['458'],1,16,1,4,20161003,20170609
23369,1336,1805,5,12,6,1,306259,1463,2533,2484,3.0,['465'],21,29,1,9,20060208,20170910
23370,1336,1824,3,7,3,1,219193,108,194,175,52.0,['1609'],21,29,1,9,20060208,20170910
23371,1336,878,3,7,3,1,307200,1069,2388,2405,3.0,['465'],21,29,1,9,20060208,20170910
23372,1336,3275,6,1,9,0,233142,1194,2502,1747,3.0,"['465', '1259']",21,29,1,9,20060208,20170910
23373,1336,263,6,1,9,1,199053,1200,1581,1467,3.0,['465'],21,29,1,9,20060208,20170910
23374,1336,243,3,7,3,1,230976,743,502,447,3.0,['458'],21,29,1,9,20060208,20170910
23375,1336,3741,3,7,3,1,278308,797,1955,2532,3.0,['465'],21,29,1,9,20060208,20170910
23376,1336,1605,3,7,3,1,268016,1266,2288,2246,3.0,['465'],21,29,1,9,20060208,20170910
23377,1336,3765,6,1,9,1,239908,1200,1906,1814,3.0,['465'],21,29,1,9,20060208,20170910
23378,1336,803,3,7,4,1,250775,847,1714,1805,3.0,['458'],21,29,1,9,20060208,20170910
23379,1336,3285,3,7,3,1,202318,1194,2502,1747,3.0,"['465', '1259']",21,29,1,9,20060208,20170910
23380,1336,3168,3,7,3,0,267598,1197,1872,1793,3.0,['465'],21,29,1,9,20060208,20170910
23381,1336,3169,3,7,3,0,237557,64,1280,1182,31.0,['465'],21,29,1,9,20060208,20170910
23382,1336,664,3,7,4,0,263732,847,1714,1599,3.0,['458'],21,29,1,9,20060208,20170910
23383,1336,3745,3,7,3,0,250357,849,1717,1601,3.0,['458'],21,29,1,9,20060208,20170910
23384,1336,1881,3,7,3,1,283324,779,660,587,3.0,['465'],21,29,1,9,20060208,20170910
23385,1336,667,3,7,4,0,257253,84,2481,2434,3.0,['465'],21,29,1,9,20060208,20170910
23386,1336,2568,3,7,3,0,303856,1023,2598,106,3.0,['465'],21,29,1,9,20060208,20170910
23387,1336,2540,3,7,3,1,214308,1266,2199,2147,3.0,['465'],21,29,1,9,20060208,20170910
23388,1336,1875,3,7,3,0,217234,1334,2340,2298,3.0,['2022'],21,29,1,9,20060208,20170910
23389,1336,1632,3,7,3,0,234579,1463,2533,2484,3.0,['465'],21,29,1,9,20060208,20170910
23390,1336,3582,3,7,3,0,246491,834,1674,1555,3.0,['465'],21,29,1,9,20060208,20170910
23391,1336,2403,6,1,9,1,213216,1194,2502,1748,3.0,['465'],21,29,1,9,20060208,20170910
23392,1336,2745,6,1,9,0,273972,1415,2457,1564,3.0,['465'],21,29,1,9,20060208,20170910
23393,1336,3685,3,7,3,1,288600,944,1862,2497,3.0,['465'],21,29,1,9,20060208,20170910
23394,1336,2251,3,7,3,1,210102,1194,2502,2043,3.0,"['465', '1259']",21,29,1,9,20060208,20170910
23395,1336,2402,3,7,3,1,237165,194,398,357,3.0,['458'],21,29,1,9,20060208,20170910
23396,1336,3077,3,7,3,0,198008,991,1234,1354,3.0,['458'],21,29,1,9,20060208,20170910
23397,1336,1453,3,7,3,0,324940,117,1306,1197,52.0,"['139', '125', '109']",21,29,1,9,20060208,20170910
23398,1336,2827,3,7,3,1,231862,1429,2481,2434,3.0,['465'],21,29,1,9,20060208,20170910
23399,1336,3577,3,7,3,1,263941,1107,1435,26,3.0,['458'],21,29,1,9,20060208,20170910
23400,1336,719,6,1,9,1,249939,71,1568,1456,3.0,['465'],21,29,1,9,20060208,20170910
23401,1336,3103,3,7,4,0,272561,1061,2015,1656,3.0,['465'],21,29,1,9,20060208,20170910
23402,1336,18,3,7,3,0,287346,775,2440,2404,3.0,['465'],21,29,1,9,20060208,20170910
23403,1336,1714,3,7,3,0,235833,847,1714,1599,3.0,['458'],21,29,1,9,20060208,20170910
23404,1336,2126,0,10,5,1,213847,139,692,622,52.0,['1259'],21,29,1,9,20060208,20170910
23405,1336,1712,6,1,9,1,270942,71,1569,1456,3.0,['465'],21,29,1,9,20060208,20170910
23406,1336,516,6,1,9,0,199645,792,1233,1495,3.0,['465'],21,29,1,9,20060208,20170910
23407,1336,3026,3,7,3,1,210442,752,421,733,31.0,['465'],21,29,1,9,20060208,20170910
23408,1336,3427,3,7,3,1,223503,1046,603,1974,3.0,['465'],21,29,1,9,20060208,20170910
23409,1336,307,3,7,4,1,201125,847,1714,1827,3.0,['458'],21,29,1,9,20060208,20170910
23410,1336,3786,6,13,7,1,328107,1452,2520,2470,3.0,['465'],21,29,1,9,20060208,20170910
23411,1336,822,3,7,3,0,260351,1443,2028,2455,3.0,['465'],21,29,1,9,20060208,20170910
23412,1336,1250,5,12,6,0,228391,998,771,775,3.0,['465'],21,29,1,9,20060208,20170910
23413,1336,2978,5,12,6,1,276688,1178,830,762,3.0,['458'],21,29,1,9,20060208,20170910
23414,1336,3048,3,7,3,0,168280,1334,1115,1033,3.0,['465'],21,29,1,9,20060208,20170910
23415,1336,394,6,1,9,1,258194,1035,1506,214,3.0,['465'],21,29,1,9,20060208,20170910
23416,1336,498,6,1,9,1,284630,1035,907,1328,3.0,['465'],21,29,1,9,20060208,20170910
23417,1336,1938,3,7,3,1,231444,847,1714,1534,3.0,['465'],21,29,1,9,20060208,20170910
23418,1336,1447,0,10,5,0,243853,665,600,536,52.0,['1259'],21,29,1,9,20060208,20170910
23419,1336,39,3,7,3,1,299781,84,2481,2434,3.0,['465'],21,29,1,9,20060208,20170910
23420,1336,177,3,7,3,1,217234,1170,1763,1650,3.0,['1259'],21,29,1,9,20060208,20170910
23421,1336,296,5,12,6,0,244819,834,1675,1556,3.0,['465'],21,29,1,9,20060208,20170910
23422,1336,2430,3,7,3,0,315350,847,1714,1827,3.0,['458'],21,29,1,9,20060208,20170910
23423,1336,716,3,7,3,0,286232,1310,2008,1930,3.0,['1259'],21,29,1,9,20060208,20170910
23424,1336,2862,6,1,9,1,260597,899,1783,942,3.0,['465'],21,29,1,9,20060208,20170910
23425,1336,3358,6,1,9,1,244297,899,2533,1951,3.0,['465'],21,29,1,9,20060208,20170910
23426,1336,2168,6,1,9,0,255164,1415,2123,2053,3.0,['465'],21,29,1,9,20060208,20170910
23427,1336,1356,3,7,3,1,208875,1282,2275,1697,3.0,['465'],21,29,1,9,20060208,20170910
23428,1336,234,6,1,9,1,210279,1200,645,2130,3.0,['465'],21,29,1,9,20060208,20170910
23429,1336,3481,3,7,4,1,225697,220,443,400,3.0,['465'],21,29,1,9,20060208,20170910
23430,1336,2763,6,0,0,1,274494,684,2110,2037,3.0,['921'],21,29,1,9,20060208,20170910
23431,1336,1550,6,1,9,1,273972,71,996,928,3.0,['465'],21,29,1,9,20060208,20170910
23432,1336,1095,3,7,3,0,221100,847,1714,1827,3.0,['458'],21,29,1,9,20060208,20170910
23433,1336,3007,3,7,3,0,175290,511,1108,920,52.0,['465'],21,29,1,9,20060208,20170910
23434,1336,3721,6,1,9,1,233952,71,1983,2552,3.0,['465'],21,29,1,9,20060208,20170910
23435,1336,984,5,12,6,0,270524,1178,2154,2083,3.0,['465'],21,29,1,9,20060208,20170910
23436,1336,831,3,7,3,1,251846,1061,590,783,3.0,['465'],21,29,1,9,20060208,20170910
23437,1336,500,5,12,6,0,212256,998,1918,273,3.0,['465'],21,29,1,9,20060208,20170910
23438,1336,2781,3,7,3,1,243565,1266,1864,1760,3.0,['458'],21,29,1,9,20060208,20170910
23439,1336,1462,3,7,3,0,158824,847,1714,1827,3.0,['458'],21,29,1,9,20060208,20170910
23440,1336,3793,3,7,4,1,259970,1332,2336,2296,10.0,['2157'],21,29,1,9,20060208,20170910
23441,1336,272,6,1,9,0,191738,792,1238,1495,3.0,['465'],21,29,1,9,20060208,20170910
23442,1336,3355,6,1,9,0,288287,792,2053,2258,3.0,['465'],21,29,1,9,20060208,20170910
23443,1336,1504,5,12,6,0,257462,1411,2437,2449,3.0,['465'],21,29,1,9,20060208,20170910
23444,1336,2155,3,7,3,1,248459,384,879,816,52.0,['1259'],21,29,1,9,20060208,20170910
23445,1336,2657,3,7,3,1,300721,1140,2110,2037,3.0,['465'],21,29,1,9,20060208,20170910
23446,1336,117,5,12,6,0,191425,1069,1702,1942,3.0,['465'],21,29,1,9,20060208,20170910
23447,1336,337,5,12,6,0,267911,1411,2437,2401,3.0,['465'],21,29,1,9,20060208,20170910
23448,1336,3110,3,7,3,0,220577,213,177,166,52.0,['1259'],21,29,1,9,20060208,20170910
23449,1336,1425,6,1,9,1,207934,71,2024,165,3.0,['465'],21,29,1,9,20060208,20170910
23450,1336,1092,3,7,3,0,256104,1261,188,1656,3.0,['465'],21,29,1,9,20060208,20170910
23451,1336,2961,6,1,9,0,220995,71,1650,1956,3.0,['465'],21,29,1,9,20060208,20170910
23452,1336,3847,6,10,5,1,187088,209,1096,61,52.0,['1259'],21,29,1,9,20060208,20170910
23453,1336,2947,3,7,3,0,229407,105,779,712,31.0,['444'],21,29,1,9,20060208,20170910
23454,1336,1029,0,10,5,0,210311,302,684,613,52.0,['139'],21,29,1,9,20060208,20170910
23455,1336,2261,3,7,3,0,265822,768,2379,2343,10.0,['465'],21,29,1,9,20060208,20170910
23456,1336,3536,5,12,6,0,290899,1411,2437,2401,3.0,['465'],21,29,1,9,20060208,20170910
23457,1336,815,5,12,6,0,240431,1411,2437,2401,3.0,['465'],21,29,1,9,20060208,20170910
23458,1336,389,6,0,0,0,224548,1140,2110,2038,3.0,['465'],21,29,1,9,20060208,20170910
23459,1336,2202,6,13,7,1,261015,1116,2304,2262,3.0,['458'],21,29,1,9,20060208,20170910
23460,1336,2376,1,6,0,0,170840,124,271,256,52.0,['465'],21,29,1,9,20060208,20170910
23461,1336,408,1,6,0,0,212088,124,162,148,52.0,['465'],21,29,1,9,20060208,20170910
23462,1336,15,0,0,0,0,219324,64,1283,1184,31.0,"['444', '1259']",21,29,1,9,20060208,20170910
23463,1336,1857,1,6,0,0,216398,1197,1981,1899,3.0,['458'],21,29,1,9,20060208,20170910
23464,1336,1082,1,6,5,1,202752,767,2033,2225,3.0,['458'],21,29,1,9,20060208,20170910
23465,1336,1276,3,7,4,1,238341,899,1784,2187,3.0,['458'],21,29,1,9,20060208,20170910
23466,1336,3159,3,7,4,0,202187,847,1714,1827,3.0,['458'],21,29,1,9,20060208,20170910
23467,1336,2495,0,10,5,0,244224,1350,1904,2029,10.0,['2157'],21,29,1,9,20060208,20170910
23468,1336,3347,0,10,5,1,249984,767,1872,2230,3.0,['458'],21,29,1,9,20060208,20170910
23469,1708,1805,6,1,9,0,306259,1463,2533,2484,3.0,['465'],10,28,0,9,20120811,20180613
23470,1708,1824,3,7,4,1,219193,108,194,175,52.0,['1609'],10,28,0,9,20120811,20180613
23471,1708,1500,0,2,5,1,222197,108,195,176,52.0,['1609'],10,28,0,9,20120811,20180613
23472,1708,878,6,1,9,0,307200,1069,2388,2405,3.0,['465'],10,28,0,9,20120811,20180613
23473,1708,612,5,12,6,1,275136,1197,2083,1838,3.0,['465'],10,28,0,9,20120811,20180613
23474,1708,1801,6,1,9,0,245342,1463,2533,2484,3.0,['465'],10,28,0,9,20120811,20180613
23475,1708,1678,3,7,3,1,225559,1142,240,590,31.0,['921'],10,28,0,9,20120811,20180613
23476,1708,247,0,2,5,0,189384,684,1148,583,31.0,['465'],10,28,0,9,20120811,20180613
23477,1708,2588,6,1,9,0,215597,775,2424,2387,3.0,['465'],10,28,0,9,20120811,20180613
23478,1708,3168,6,1,9,1,267598,1197,1872,1793,3.0,['465'],10,28,0,9,20120811,20180613
23479,1708,2059,6,1,9,0,264150,1069,2004,1838,3.0,['465'],10,28,0,9,20120811,20180613
23480,1708,407,6,1,9,0,265822,775,2424,2387,3.0,['465'],10,28,0,9,20120811,20180613
23481,1708,1632,6,1,9,0,234579,1463,2533,2484,3.0,['465'],10,28,0,9,20120811,20180613
23482,1708,1159,6,1,9,0,262478,20,2401,1656,3.0,['465'],10,28,0,9,20120811,20180613
23483,1708,1518,6,1,9,0,286197,20,2403,1793,3.0,['458'],10,28,0,9,20120811,20180613
23484,1708,2482,0,2,5,1,205224,684,1147,583,31.0,['465'],10,28,0,9,20120811,20180613
23485,1708,2794,6,1,9,1,275992,950,1856,1541,3.0,['465'],10,28,0,9,20120811,20180613
23486,1708,1453,3,7,4,1,324940,117,1306,1197,52.0,"['139', '125', '109']",10,28,0,9,20120811,20180613
23487,1708,3694,6,1,9,1,273345,1043,1985,1906,3.0,['465'],10,28,0,9,20120811,20180613
23488,1708,555,5,12,6,1,238654,20,1928,2340,3.0,['465'],10,28,0,9,20120811,20180613
23489,1708,3023,6,1,9,0,258902,1419,2477,2278,3.0,['465'],10,28,0,9,20120811,20180613
23490,1708,3139,6,13,7,1,233221,1197,1640,1942,3.0,['465'],10,28,0,9,20120811,20180613
23491,1708,2369,6,1,9,0,246595,20,1636,1942,3.0,['465'],10,28,0,9,20120811,20180613
23492,1708,493,0,10,5,1,295776,910,2190,2135,3.0,['465'],10,28,0,9,20120811,20180613
23493,1708,3350,3,7,3,1,204904,970,521,1656,3.0,['465'],10,28,0,9,20120811,20180613
23494,1708,42,6,1,9,0,237725,1419,2283,1942,3.0,['465'],10,28,0,9,20120811,20180613
23495,1708,2973,3,7,3,0,245028,551,2015,1554,3.0,['465'],10,28,0,9,20120811,20180613
23496,1708,2244,6,1,9,0,209861,1419,1888,1942,3.0,['465'],10,28,0,9,20120811,20180613
23497,1708,3601,6,1,9,0,232202,1043,847,784,3.0,['465'],10,28,0,9,20120811,20180613
23498,1708,110,5,12,6,0,251088,970,1703,1584,3.0,['465'],10,28,0,9,20120811,20180613
23499,1708,2862,6,1,9,0,260597,899,1783,942,3.0,['465'],10,28,0,9,20120811,20180613
23500,1708,1013,0,10,8,0,239595,1463,2533,2485,3.0,['465'],10,28,0,9,20120811,20180613
23501,1708,3358,6,1,9,0,244297,899,2533,1951,3.0,['465'],10,28,0,9,20120811,20180613
23502,1708,789,6,1,9,1,252958,950,1504,1126,3.0,['465'],10,28,0,9,20120811,20180613
23503,1708,1615,6,1,9,0,273240,1463,2533,2484,3.0,['465'],10,28,0,9,20120811,20180613
23504,1708,314,3,7,3,1,294138,767,1997,1913,3.0,['465'],10,28,0,9,20120811,20180613
23505,1708,146,3,7,3,0,286824,1455,2523,2225,3.0,['465'],10,28,0,9,20120811,20180613
23506,1708,670,5,12,6,1,275017,910,2611,2564,3.0,['465'],10,28,0,9,20120811,20180613
23507,1708,3414,6,0,0,1,200736,910,1713,1045,3.0,['465'],10,28,0,9,20120811,20180613
23508,1708,1921,6,0,0,1,327072,910,2341,2300,3.0,['458'],10,28,0,9,20120811,20180613
23509,1708,1348,5,12,6,0,151301,1015,1940,1859,52.0,['465'],10,28,0,9,20120811,20180613
23510,1708,1667,6,0,0,1,199008,910,1799,1751,3.0,['465'],10,28,0,9,20120811,20180613
23511,1708,127,5,12,6,0,241162,169,1413,1799,3.0,['465'],10,28,0,9,20120811,20180613
23512,1708,1180,6,0,0,1,231072,910,1572,2452,3.0,['465'],10,28,0,9,20120811,20180613
23513,1708,609,3,7,3,0,219846,820,2333,2000,3.0,['465'],10,28,0,9,20120811,20180613
23514,1708,600,3,7,4,0,206586,42,42,38,52.0,['465'],10,28,0,9,20120811,20180613
23515,1708,3525,5,12,6,0,242370,1062,2611,2564,3.0,['465'],10,28,0,9,20120811,20180613
23516,1708,1640,5,12,6,1,192911,1008,1681,1563,3.0,"['1152', '829']",10,28,0,9,20120811,20180613
23517,1708,921,5,12,6,0,224049,1205,387,349,3.0,['465'],10,28,0,9,20120811,20180613
23518,1708,2246,5,12,6,1,239386,910,1787,1674,3.0,['465'],10,28,0,9,20120811,20180613
23519,1708,1830,5,12,6,1,254688,910,1806,1705,3.0,['465'],10,28,0,9,20120811,20180613
23520,1708,952,3,7,3,1,262896,936,1991,1911,3.0,['458'],10,28,0,9,20120811,20180613
23521,1708,3682,6,0,0,1,298272,910,816,748,3.0,['465'],10,28,0,9,20120811,20180613
23522,1708,1128,5,12,6,0,265427,1008,1681,1563,3.0,"['1152', '829']",10,28,0,9,20120811,20180613
23523,1708,512,6,0,0,1,268224,910,124,111,3.0,['465'],10,28,0,9,20120811,20180613
23524,1708,1276,6,1,9,0,238341,899,1784,2187,3.0,['458'],10,28,0,9,20120811,20180613
23525,1708,1056,6,14,5,0,229773,684,1534,4,31.0,['921'],10,28,0,9,20120811,20180613
23526,1708,893,6,14,5,0,225802,71,2549,2503,3.0,['458'],10,28,0,9,20120811,20180613
23527,1197,1805,3,7,4,1,306259,1463,2533,2484,3.0,['465'],22,25,0,9,20161130,20180202
23528,1197,1824,3,7,4,1,219193,108,194,175,52.0,['1609'],22,25,0,9,20161130,20180202
23529,1197,1500,3,7,4,1,222197,108,195,176,52.0,['1609'],22,25,0,9,20161130,20180202
23530,1197,1801,5,12,6,1,245342,1463,2533,2484,3.0,['465'],22,25,0,9,20161130,20180202
23531,1197,2131,0,10,8,0,252656,1028,1958,1646,3.0,['465'],22,25,0,9,20161130,20180202
23532,1197,1954,3,7,4,1,281077,405,901,840,3.0,['465'],22,25,0,9,20161130,20180202
23533,1197,312,0,10,5,0,275017,676,2089,2112,3.0,['465'],22,25,0,9,20161130,20180202
23534,1197,243,0,10,5,0,230976,743,502,447,3.0,['458'],22,25,0,9,20161130,20180202
23535,1197,803,3,7,4,1,250775,847,1714,1805,3.0,['458'],22,25,0,9,20161130,20180202
23536,1197,3285,0,10,5,1,202318,1194,2502,1747,3.0,"['465', '1259']",22,25,0,9,20161130,20180202
23537,1197,3088,3,7,4,1,194168,1334,1115,1033,3.0,['465'],22,25,0,9,20161130,20180202
23538,1197,613,2,11,2,1,240744,797,1618,2532,3.0,['465'],22,25,0,9,20161130,20180202
23539,1197,1632,0,10,8,1,234579,1463,2533,2484,3.0,['465'],22,25,0,9,20161130,20180202
23540,1197,3694,0,2,5,0,273345,1043,1985,1906,3.0,['465'],22,25,0,9,20161130,20180202
23541,1197,178,3,7,4,1,294347,865,1735,2452,3.0,['465'],22,25,0,9,20161130,20180202
23542,1197,382,5,12,6,0,246073,1099,2565,2452,3.0,['465'],22,25,0,9,20161130,20180202
23543,1197,1530,0,10,8,1,190876,381,1260,1162,52.0,['465'],22,25,0,9,20161130,20180202
23544,1197,1447,3,7,4,1,243853,665,600,536,52.0,['1259'],22,25,0,9,20161130,20180202
23545,1197,177,0,10,5,0,217234,1170,1763,1650,3.0,['1259'],22,25,0,9,20161130,20180202
23546,1197,535,3,7,4,1,233534,865,1735,1620,3.0,['465'],22,25,0,9,20161130,20180202
23547,1197,3315,0,10,5,0,215771,1498,604,2556,3.0,['465'],22,25,0,9,20161130,20180202
23548,1197,503,3,7,4,1,229773,1095,2264,2001,3.0,['458'],22,25,0,9,20161130,20180202
23549,1197,2480,0,11,2,0,273580,732,213,1385,3.0,['465'],22,25,0,9,20161130,20180202
23550,1197,1922,3,7,4,1,260284,978,1748,1636,3.0,['465'],22,25,0,9,20161130,20180202
23551,1197,2962,3,7,4,1,229756,327,749,682,52.0,['465'],22,25,0,9,20161130,20180202
23552,1197,2577,3,7,4,0,226533,865,1179,1618,3.0,['465'],22,25,0,9,20161130,20180202
23553,1197,2299,3,7,4,0,239709,368,835,769,52.0,['465'],22,25,0,9,20161130,20180202
23554,1197,2320,3,7,4,0,269165,1197,1872,1789,3.0,['458'],22,25,0,9,20161130,20180202
23555,1197,1276,0,10,5,0,238341,899,1784,2187,3.0,['458'],22,25,0,9,20161130,20180202
23556,1197,3347,0,2,5,1,249984,767,1872,2230,3.0,['458'],22,25,0,9,20161130,20180202
23557,241,1805,3,7,3,0,306259,1463,2533,2484,3.0,['465'],13,27,0,9,20110715,20171002
23558,241,3460,3,7,4,1,269139,1403,472,426,3.0,['465'],13,27,0,9,20110715,20171002
23559,241,2150,3,7,3,0,279719,1075,335,223,3.0,['465'],13,27,0,9,20110715,20171002
23560,241,2386,3,10,5,0,227787,482,1065,992,31.0,['1609'],13,27,0,9,20110715,20171002
23561,241,2934,0,0,0,0,132466,583,706,1098,52.0,['691'],13,27,0,9,20110715,20171002
23562,241,1852,0,10,5,1,375666,226,459,413,52.0,['465'],13,27,0,9,20110715,20171002
23563,241,15,0,3,5,0,219324,64,1283,1184,31.0,"['444', '1259']",13,27,0,9,20110715,20171002
23564,241,1972,0,10,5,1,290231,226,459,413,52.0,['465'],13,27,0,9,20110715,20171002
23565,241,1340,3,13,5,1,322060,1461,2395,2364,-1.0,['873'],13,27,0,9,20110715,20171002
23566,241,2820,3,13,5,1,300512,1461,2435,2399,-1.0,['873'],13,27,0,9,20110715,20171002
23567,241,3225,3,7,3,0,139059,684,268,253,52.0,['921'],13,27,0,9,20110715,20171002
23568,1389,1805,3,7,3,0,306259,1463,2533,2484,3.0,['465'],15,34,0,9,20070615,20170629
23569,1389,1801,6,1,9,0,245342,1463,2533,2484,3.0,['465'],15,34,0,9,20070615,20170629
23570,1389,1632,3,7,3,0,234579,1463,2533,2484,3.0,['465'],15,34,0,9,20070615,20170629
23571,1389,1159,6,1,9,1,262478,20,2401,1656,3.0,['465'],15,34,0,9,20070615,20170629
23572,1389,3077,6,1,9,1,198008,991,1234,1354,3.0,['458'],15,34,0,9,20070615,20170629
23573,1389,555,3,7,3,1,238654,20,1928,2340,3.0,['465'],15,34,0,9,20070615,20170629
23574,1389,984,3,7,4,1,270524,1178,2154,2083,3.0,['465'],15,34,0,9,20070615,20170629
23575,1389,3253,3,7,4,0,229250,1178,2154,2083,3.0,['465'],15,34,0,9,20070615,20170629
23576,1389,2529,3,7,4,1,207934,1226,1712,1598,-1.0,['880'],15,34,0,9,20070615,20170629
23577,1389,2147,3,7,4,0,286406,1178,2156,2085,3.0,['465'],15,34,0,9,20070615,20170629
23578,1389,3463,3,7,3,0,397792,1226,1977,2017,3.0,"['880', '458']",15,34,0,9,20070615,20170629
23579,1389,2845,3,7,3,0,297795,1226,941,876,-1.0,['880'],15,34,0,9,20070615,20170629
23580,1389,2809,3,7,4,0,208143,1226,331,304,-1.0,['880'],15,34,0,9,20070615,20170629
23581,1389,1262,6,0,0,0,283271,790,1607,1491,3.0,['458'],15,34,0,9,20070615,20170629
23582,1389,2440,3,7,3,0,351294,1226,517,456,-1.0,['880'],15,34,0,9,20070615,20170629
23583,860,1805,0,17,5,0,306259,1463,2533,2484,3.0,['465'],4,25,0,9,20140228,20180409
23584,860,1954,0,10,5,0,281077,405,901,840,3.0,['465'],4,25,0,9,20140228,20180409
23585,860,312,0,17,5,0,275017,676,2089,2112,3.0,['465'],4,25,0,9,20140228,20180409
23586,860,243,0,10,8,1,230976,743,502,447,3.0,['458'],4,25,0,9,20140228,20180409
23587,860,247,0,10,5,1,189384,684,1148,583,31.0,['465'],4,25,0,9,20140228,20180409
23588,860,1605,0,10,5,1,268016,1266,2288,2246,3.0,['465'],4,25,0,9,20140228,20180409
23589,860,2588,0,10,5,1,215597,775,2424,2387,3.0,['465'],4,25,0,9,20140228,20180409
23590,860,3285,0,17,5,1,202318,1194,2502,1747,3.0,"['465', '1259']",4,25,0,9,20140228,20180409
23591,860,835,6,1,9,0,305946,1174,611,540,3.0,['465'],4,25,0,9,20140228,20180409
23592,860,2865,0,10,5,0,274285,1417,1872,1767,3.0,['465'],4,25,0,9,20140228,20180409
23593,860,407,5,12,6,1,265822,775,2424,2387,3.0,['465'],4,25,0,9,20140228,20180409
23594,860,2540,3,1,9,0,214308,1266,2199,2147,3.0,['465'],4,25,0,9,20140228,20180409
23595,860,1444,0,10,8,1,245342,1269,988,1463,3.0,['465'],4,25,0,9,20140228,20180409
23596,860,1247,0,0,0,1,267241,684,1263,1165,3.0,['458'],4,25,0,9,20140228,20180409
23597,860,112,0,1,9,0,240744,849,1011,2225,3.0,['465'],4,25,0,9,20140228,20180409
23598,860,849,0,7,3,0,261120,956,1924,2163,3.0,['465'],4,25,0,9,20140228,20180409
23599,860,2482,3,7,3,1,205224,684,1147,583,31.0,['465'],4,25,0,9,20140228,20180409
23600,860,3694,0,10,5,1,273345,1043,1985,1906,3.0,['465'],4,25,0,9,20140228,20180409
23601,860,555,5,12,6,1,238654,20,1928,2340,3.0,['465'],4,25,0,9,20140228,20180409
23602,860,3577,5,7,3,0,263941,1107,1435,26,3.0,['458'],4,25,0,9,20140228,20180409
23603,860,2500,0,10,8,0,246491,1497,2595,2549,3.0,['465'],4,25,0,9,20140228,20180409
23604,860,2363,5,12,6,0,214361,622,823,755,31.0,['465'],4,25,0,9,20140228,20180409
23605,860,2439,6,13,7,1,201961,189,386,348,52.0,['359'],4,25,0,9,20140228,20180409
23606,860,3839,0,10,8,0,245446,220,443,400,3.0,['465'],4,25,0,9,20140228,20180409
23607,860,42,5,12,6,1,237725,1419,2283,1942,3.0,['465'],4,25,0,9,20140228,20180409
23608,860,2334,6,0,0,0,177319,860,1237,2155,3.0,['458'],4,25,0,9,20140228,20180409
23609,860,3601,5,12,6,1,232202,1043,847,784,3.0,['465'],4,25,0,9,20140228,20180409
23610,860,1473,5,12,6,1,211296,1218,2158,2088,3.0,['465'],4,25,0,9,20140228,20180409
23611,860,769,5,12,6,0,198217,1281,2597,2007,3.0,['465'],4,25,0,9,20140228,20180409
23612,860,1106,5,12,6,1,260388,915,1795,2547,3.0,['465'],4,25,0,9,20140228,20180409
23613,860,3566,3,7,3,1,187663,767,593,442,3.0,['465'],4,25,0,9,20140228,20180409
23614,860,1957,6,1,9,1,283167,1320,2044,1971,10.0,['465'],4,25,0,9,20140228,20180409
23615,860,2912,0,10,8,0,216293,245,2460,1616,3.0,['458'],4,25,0,9,20140228,20180409
23616,860,1110,3,1,9,1,248999,958,1939,2274,3.0,['465'],4,25,0,9,20140228,20180409
23617,860,117,5,12,6,1,191425,1069,1702,1942,3.0,['465'],4,25,0,9,20140228,20180409
23618,860,1230,5,12,6,0,262199,1155,2079,2013,3.0,['465'],4,25,0,9,20140228,20180409
23619,860,1299,5,12,6,0,283051,1421,2468,1564,3.0,"['465', '458']",4,25,0,9,20140228,20180409
23620,860,2052,5,12,6,1,265427,938,1727,1662,3.0,['465'],4,25,0,9,20140228,20180409
23621,860,1348,5,12,6,1,151301,1015,1940,1859,52.0,['465'],4,25,0,9,20140228,20180409
23622,860,3483,5,12,6,1,269270,1363,2138,2324,3.0,['465'],4,25,0,9,20140228,20180409
23623,860,3670,5,12,6,1,199645,1286,410,364,3.0,['458'],4,25,0,9,20140228,20180409
23624,860,3668,5,12,6,0,338872,623,913,278,-1.0,['1259'],4,25,0,9,20140228,20180409
23625,860,3716,0,1,9,0,261642,891,1824,1824,3.0,['465'],4,25,0,9,20140228,20180409
23626,860,760,5,12,6,1,318589,1145,2131,2278,3.0,['465'],4,25,0,9,20140228,20180409
23627,860,3337,0,10,8,0,204192,869,2595,2549,3.0,['458'],4,25,0,9,20140228,20180409
23628,860,1579,0,10,5,0,208274,913,1800,1693,3.0,['458'],4,25,0,9,20140228,20180409
23629,860,3387,0,10,5,0,236736,969,786,632,52.0,['465'],4,25,0,9,20140228,20180409
23630,860,46,0,10,5,0,248917,1205,2187,2132,3.0,['458'],4,25,0,9,20140228,20180409
23631,860,369,5,12,6,0,253701,162,2285,1728,3.0,['465'],4,25,0,9,20140228,20180409
